Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","6.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","8.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","8.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","4.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","2.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","4.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","11.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","24.23","Fc","Donnée calculée"
